timestamp,machine_id,operator_id,task_id,engine_hours,fuel_used_l,load_cycles,avg_cycle_time_s,cycle_time_std,idling_time_min,idle_reason,seatbelt_status,machine_moving,harsh_events,lat,lon,safety_alert
2026-06-06 10:51:59.506094,EXC005,OP1012,T270,1140.61,0.78,0,0.0,1.4,5,waiting_for_truck,buckled,False,0,40.000019,-105.000036,False
2026-06-06 10:56:59.506094,EXC005,OP1012,T270,1140.7,0.76,0,0.0,1.4,5,waiting_for_truck,buckled,False,0,40.000041,-104.999988,False
2026-06-06 11:01:59.506094,EXC005,OP1012,T270,1140.78,0.81,0,0.0,1.4,5,waiting_for_truck,buckled,False,0,40.000001,-104.999964,False
2026-06-06 11:06:59.506094,EXC005,OP1012,T270,1140.86,0.76,0,0.0,1.4,5,waiting_for_truck,buckled,False,0,39.999994,-104.999996,False
2026-06-06 11:11:59.506094,EXC005,OP1012,T270,1140.95,0.77,0,0.0,1.4,5,waiting_for_truck,buckled,False,0,40.000022,-104.999996,False
2026-06-06 11:16:59.506094,EXC005,OP1012,T270,1141.03,0.76,0,0.0,1.4,5,waiting_for_truck,buckled,False,0,39.99994,-104.99995,False
2026-06-06 11:21:59.506094,EXC005,OP1012,T270,1141.11,2.99,11,27.2,1.4,0,,buckled,True,0,40.000029,-104.999992,False
2026-06-06 11:40:12.730699,EXC005,OP1003,T271,1141.2,3.07,10,30.3,1.47,0,,buckled,True,0,39.999924,-104.999972,False
2026-06-06 11:45:12.730699,EXC005,OP1003,T271,1141.28,2.89,10,28.5,1.47,0,,buckled,True,1,40.000031,-104.999989,False
2026-06-06 11:50:12.730699,EXC005,OP1003,T271,1141.36,3.1,10,29.8,1.47,0,,buckled,True,0,39.99997,-105.000014,False
2026-06-06 11:55:12.730699,EXC005,OP1003,T271,1141.45,2.94,10,29.0,1.47,0,,buckled,True,0,40.00003,-105.000044,False
2026-06-06 12:00:12.730699,EXC005,OP1003,T271,1141.53,3.05,10,30.4,1.47,0,,buckled,True,0,39.999994,-104.999986,False
2026-06-06 12:05:12.730699,EXC005,OP1003,T271,1141.61,3.05,10,30.4,1.47,0,,buckled,True,0,39.999991,-105.000035,False
2026-06-06 12:10:12.730699,EXC005,OP1003,T271,1141.7,3.09,10,29.5,1.47,0,,buckled,True,0,40.000017,-104.999962,False
2026-06-06 12:15:12.730699,EXC005,OP1003,T271,1141.78,2.95,10,28.3,1.47,0,,buckled,True,0,39.99995,-104.99994,False
2026-06-06 12:20:12.730699,EXC005,OP1003,T271,1141.86,0.73,0,0.0,1.47,5,unnecessary,buckled,False,0,39.999966,-105.000012,False
2026-06-06 12:25:12.730699,EXC005,OP1003,T271,1141.95,0.82,0,0.0,1.47,5,unnecessary,buckled,False,0,39.999963,-105.000046,False
2026-06-06 12:42:21.901880,EXC005,OP1016,T272,1142.03,2.8,8,34.5,1.79,0,,buckled,True,0,40.000008,-105.000054,False
2026-06-06 12:47:21.901880,EXC005,OP1016,T272,1142.11,2.98,8,35.4,1.79,0,,buckled,True,0,40.000012,-105.00001,False
2026-06-06 12:52:21.901880,EXC005,OP1016,T272,1142.2,2.95,8,37.9,1.79,0,,buckled,True,0,40.000043,-105.00001,False
2026-06-06 12:57:21.901880,EXC005,OP1016,T272,1142.28,3.05,8,35.5,1.79,0,,buckled,True,0,39.999987,-104.999997,False
2026-06-06 13:02:21.901880,EXC005,OP1016,T272,1142.36,3.28,8,37.6,1.79,0,,buckled,True,0,39.99996,-105.000035,False
2026-06-06 13:07:21.901880,EXC005,OP1016,T272,1142.45,0.79,0,0.0,1.79,5,unnecessary,buckled,False,0,39.999984,-105.000021,False
2026-06-06 13:12:21.901880,EXC005,OP1016,T272,1142.53,0.79,0,0.0,1.79,5,unnecessary,buckled,False,0,40.000032,-105.000013,False
2026-06-06 13:17:21.901880,EXC005,OP1016,T272,1142.61,2.97,8,37.4,1.79,0,,buckled,True,0,39.999977,-105.000018,False
2026-06-06 13:22:21.901880,EXC005,OP1016,T272,1142.7,2.91,8,34.8,1.79,0,,buckled,True,0,40.000025,-104.999974,False
2026-06-06 13:27:21.901880,EXC005,OP1016,T272,1142.78,2.82,8,36.8,1.79,0,,buckled,True,0,39.999994,-105.000004,False
2026-06-06 13:39:51.231595,EXC005,OP1015,T273,1142.86,2.95,10,30.2,1.54,0,,buckled,True,0,40.000023,-105.000023,False
2026-06-06 13:44:51.231595,EXC005,OP1015,T273,1142.95,2.71,10,30.9,1.54,0,,buckled,True,0,39.999982,-104.999973,False
2026-06-06 13:49:51.231595,EXC005,OP1015,T273,1143.03,2.63,10,33.3,1.54,0,,buckled,True,0,39.999981,-105.000014,False
2026-06-06 13:54:51.231595,EXC005,OP1015,T273,1143.11,3.13,10,31.7,1.54,0,,buckled,True,0,39.999951,-104.999937,False
2026-06-06 13:59:51.231595,EXC005,OP1015,T273,1143.2,3.2,10,31.1,1.54,0,,buckled,True,0,40.000019,-104.999978,False
2026-06-06 14:04:51.231595,EXC005,OP1015,T273,1143.28,2.73,10,30.3,1.54,0,,buckled,True,0,39.999995,-104.999977,False
2026-06-06 14:09:51.231595,EXC005,OP1015,T273,1143.36,0.71,0,0.0,1.54,5,unnecessary,buckled,False,0,39.99998,-104.999995,False
2026-06-06 14:14:51.231595,EXC005,OP1015,T273,1143.45,0.82,0,0.0,1.54,5,unnecessary,buckled,False,0,39.999991,-104.999975,False
2026-06-06 14:19:51.231595,EXC005,OP1015,T273,1143.53,3.16,10,31.7,1.54,0,,buckled,True,0,39.999988,-105.000032,False
2026-06-06 14:36:09.824277,EXC005,OP1019,T274,1143.61,3.01,10,32.8,1.57,0,,buckled,True,0,40.000006,-105.000002,False
2026-06-06 14:41:09.824277,EXC005,OP1019,T274,1143.7,2.93,10,31.0,1.57,0,,buckled,True,0,40.000003,-105.000041,False
2026-06-06 14:46:09.824277,EXC005,OP1019,T274,1143.78,3.21,10,31.3,1.57,0,,buckled,True,0,40.000035,-105.000031,False
2026-06-06 14:51:09.824277,EXC005,OP1019,T274,1143.86,2.94,10,28.6,1.57,0,,buckled,True,0,40.000056,-105.00005,False
2026-06-06 14:56:09.824277,EXC005,OP1019,T274,1143.95,2.93,10,31.6,1.57,0,,buckled,True,0,39.999999,-105.000004,False
2026-06-06 15:01:09.824277,EXC005,OP1019,T274,1144.03,3.11,10,30.0,1.57,0,,buckled,True,0,39.999967,-105.000012,False
2026-06-06 15:06:09.824277,EXC005,OP1019,T274,1144.11,2.79,10,30.8,1.57,0,,buckled,True,0,40.000028,-105.000002,False
2026-06-06 15:11:09.824277,EXC005,OP1019,T274,1144.2,3.07,10,31.4,1.57,0,,buckled,True,0,39.99994,-105.00001,False
2026-06-06 15:16:09.824277,EXC005,OP1019,T274,1144.28,3.09,10,31.1,1.57,0,,buckled,True,0,39.999993,-105.00001,False
2026-06-06 15:21:09.824277,EXC005,OP1019,T274,1144.36,3.17,10,32.6,1.57,0,,buckled,True,0,39.999999,-104.999992,False
2026-06-06 15:26:09.824277,EXC005,OP1019,T274,1144.45,3.12,10,34.1,1.57,0,,buckled,True,0,40.000035,-105.000035,False
2026-06-06 15:31:09.824277,EXC005,OP1019,T274,1144.53,2.95,10,28.1,1.57,0,,buckled,True,0,40.000019,-105.000077,False
2026-06-06 15:36:09.824277,EXC005,OP1019,T274,1144.61,3.08,10,32.4,1.57,0,,buckled,True,0,39.999964,-104.999977,False
2026-06-06 15:41:09.824277,EXC005,OP1019,T274,1144.7,3.05,10,32.4,1.57,0,,buckled,True,0,40.000011,-104.999967,False
2026-06-06 15:46:09.824277,EXC005,OP1019,T274,1144.78,0.77,0,0.0,1.57,5,unnecessary,buckled,False,0,40.000037,-105.000004,False
2026-06-06 15:51:09.824277,EXC005,OP1019,T274,1144.86,2.88,10,32.5,1.57,0,,buckled,True,0,40.000039,-104.999979,False
2026-06-06 07:00:00.000000,EXC006,OP1004,T275,1726.16,2.99,9,36.7,1.76,0,,buckled,True,0,40.001019,-104.999523,False
2026-06-06 07:05:00.000000,EXC006,OP1004,T275,1726.25,3.19,9,33.4,1.76,0,,buckled,True,0,40.000997,-104.999525,False
2026-06-06 07:10:00.000000,EXC006,OP1004,T275,1726.33,0.75,0,0.0,1.76,5,waiting_for_truck,buckled,False,0,40.000993,-104.999526,False
2026-06-06 07:15:00.000000,EXC006,OP1004,T275,1726.41,0.75,0,0.0,1.76,5,waiting_for_truck,buckled,False,0,40.001034,-104.999468,False
2026-06-06 07:20:00.000000,EXC006,OP1004,T275,1726.5,0.78,0,0.0,1.76,5,waiting_for_truck,buckled,False,0,40.000986,-104.999484,False
2026-06-06 07:25:00.000000,EXC006,OP1004,T275,1726.58,0.76,0,0.0,1.76,5,waiting_for_truck,buckled,False,0,40.001001,-104.999547,False
2026-06-06 07:30:00.000000,EXC006,OP1004,T275,1726.66,0.8,0,0.0,1.76,5,waiting_for_truck,unbuckled,False,0,40.001004,-104.999471,False
2026-06-06 07:35:00.000000,EXC006,OP1004,T275,1726.75,3.04,9,33.2,1.76,0,,buckled,True,0,40.001059,-104.999492,False
2026-06-06 07:40:00.000000,EXC006,OP1004,T275,1726.83,3.02,9,33.4,1.76,0,,buckled,True,0,40.000975,-104.999477,False
2026-06-06 07:54:18.889195,EXC006,OP1009,T276,1726.91,0.82,0,0.0,1.92,5,waiting_for_truck,buckled,False,0,40.001044,-104.999553,False
2026-06-06 07:59:18.889195,EXC006,OP1009,T276,1727.0,0.75,0,0.0,1.92,5,waiting_for_truck,buckled,False,0,40.001016,-104.999468,False
2026-06-06 08:04:18.889195,EXC006,OP1009,T276,1727.08,0.74,0,0.0,1.92,5,waiting_for_truck,buckled,False,0,40.00098,-104.999481,False
2026-06-06 08:09:18.889195,EXC006,OP1009,T276,1727.16,0.78,0,0.0,1.92,5,waiting_for_truck,buckled,False,0,40.001004,-104.999498,False
2026-06-06 08:14:18.889195,EXC006,OP1009,T276,1727.25,0.85,0,0.0,1.92,5,waiting_for_truck,buckled,False,0,40.001021,-104.999481,False
2026-06-06 08:19:18.889195,EXC006,OP1009,T276,1727.33,0.77,0,0.0,1.92,5,waiting_for_truck,buckled,False,0,40.000997,-104.999523,False
2026-06-06 08:24:18.889195,EXC006,OP1009,T276,1727.41,0.8,0,0.0,1.92,5,waiting_for_truck,buckled,False,0,40.000979,-104.999476,False
2026-06-06 08:29:18.889195,EXC006,OP1009,T276,1727.5,0.81,0,0.0,1.92,5,waiting_for_truck,buckled,False,0,40.001019,-104.999475,False
2026-06-06 08:34:18.889195,EXC006,OP1009,T276,1727.58,0.79,0,0.0,1.92,5,waiting_for_truck,buckled,False,0,40.001022,-104.999547,False
2026-06-06 08:39:18.889195,EXC006,OP1009,T276,1727.66,3.37,8,42.8,1.92,0,,buckled,True,0,40.001024,-104.999482,False
2026-06-06 08:44:18.889195,EXC006,OP1009,T276,1727.75,3.06,8,38.2,1.92,0,,buckled,True,0,40.000971,-104.999532,False
2026-06-06 08:49:18.889195,EXC006,OP1009,T276,1727.83,3.05,8,39.7,1.92,0,,buckled,True,0,40.000993,-104.999503,False
2026-06-06 08:54:18.889195,EXC006,OP1009,T276,1727.91,2.95,8,33.8,1.92,0,,buckled,True,0,40.001008,-104.999485,False
2026-06-06 08:59:18.889195,EXC006,OP1009,T276,1728.0,3.18,8,39.6,1.92,0,,buckled,True,0,40.000975,-104.999489,False
2026-06-06 09:04:18.889195,EXC006,OP1009,T276,1728.08,3.07,8,40.2,1.92,0,,buckled,True,0,40.001039,-104.999514,False
2026-06-06 09:20:52.207836,EXC006,OP1001,T277,1728.16,3.28,11,27.4,1.4,0,,buckled,True,0,40.001008,-104.999488,False
2026-06-06 09:25:52.207836,EXC006,OP1001,T277,1728.25,0.8,0,0.0,1.4,5,unnecessary,buckled,False,0,40.000996,-104.999475,False
2026-06-06 09:30:52.207836,EXC006,OP1001,T277,1728.33,3.28,11,27.3,1.4,0,,buckled,True,0,40.000947,-104.999482,False
2026-06-06 09:35:52.207836,EXC006,OP1001,T277,1728.41,3.3,11,27.7,1.4,0,,buckled,True,0,40.000993,-104.999512,False
2026-06-06 09:40:52.207836,EXC006,OP1001,T277,1728.5,3.14,11,27.0,1.4,0,,buckled,True,0,40.000973,-104.999482,False
2026-06-06 09:45:52.207836,EXC006,OP1001,T277,1728.58,3.14,11,27.5,1.4,0,,buckled,True,0,40.000993,-104.999466,False
2026-06-06 10:00:38.226232,EXC006,OP1017,T278,1728.66,3.15,9,35.3,1.66,0,,buckled,True,0,40.000966,-104.999518,False
2026-06-06 10:05:38.226232,EXC006,OP1017,T278,1728.75,0.82,0,0.0,1.66,5,unnecessary,buckled,False,0,40.000955,-104.999553,False
2026-06-06 10:10:38.226232,EXC006,OP1017,T278,1728.83,0.71,0,0.0,1.66,5,unnecessary,buckled,False,0,40.001008,-104.999533,False
2026-06-06 10:15:38.226232,EXC006,OP1017,T278,1728.91,2.84,9,33.2,1.66,0,,buckled,True,0,40.000944,-104.999521,False
2026-06-06 10:20:38.226232,EXC006,OP1017,T278,1729.0,3.1,9,32.6,1.66,0,,buckled,True,0,40.001035,-104.999436,False
2026-06-06 10:25:38.226232,EXC006,OP1017,T278,1729.08,3.06,9,31.0,1.66,0,,buckled,True,0,40.001006,-104.999502,False
2026-06-06 10:30:38.226232,EXC006,OP1017,T278,1729.16,3.2,9,36.9,1.66,0,,buckled,True,0,40.000985,-104.999454,False
2026-06-06 10:35:38.226232,EXC006,OP1017,T278,1729.25,3.03,9,34.5,1.66,0,,buckled,True,0,40.001037,-104.999443,False
2026-06-06 10:40:38.226232,EXC006,OP1017,T278,1729.33,3.16,9,30.3,1.66,0,,buckled,True,0,40.001066,-104.999542,False
2026-06-06 11:00:10.126732,EXC006,OP1005,T279,1729.41,3.21,6,45.8,2.32,0,,buckled,True,0,40.001001,-104.999483,False
2026-06-06 11:05:10.126732,EXC006,OP1005,T279,1729.5,3.08,6,46.7,2.32,0,,buckled,True,0,40.000979,-104.999498,False
2026-06-06 11:10:10.126732,EXC006,OP1005,T279,1729.58,3.22,6,48.8,2.32,0,,buckled,True,0,40.00098,-104.999481,False
2026-06-06 11:15:10.126732,EXC006,OP1005,T279,1729.66,3.18,6,44.8,2.32,0,,buckled,True,0,40.00102,-104.999459,False
2026-06-06 11:20:10.126732,EXC006,OP1005,T279,1729.75,2.83,6,50.2,2.32,0,,buckled,True,0,40.001006,-104.999507,False
2026-06-06 11:25:10.126732,EXC006,OP1005,T279,1729.83,3.17,6,44.9,2.32,0,,buckled,True,0,40.000956,-104.999552,False
2026-06-06 11:30:10.126732,EXC006,OP1005,T279,1729.91,3.47,6,46.6,2.32,0,,buckled,True,0,40.000999,-104.999525,False
2026-06-06 11:35:10.126732,EXC006,OP1005,T279,1730.0,3.06,6,46.6,2.32,0,,buckled,True,0,40.000977,-104.999486,False
2026-06-06 11:40:10.126732,EXC006,OP1005,T279,1730.08,3.14,6,47.3,2.32,0,,buckled,True,0,40.000995,-104.999505,False
2026-06-06 11:45:10.126732,EXC006,OP1005,T279,1730.16,0.74,0,0.0,2.32,5,unnecessary,buckled,False,0,40.000944,-104.999483,False
2026-06-06 11:50:10.126732,EXC006,OP1005,T279,1730.25,0.73,0,0.0,2.32,5,unnecessary,buckled,False,0,40.001027,-104.999504,False
2026-06-06 11:55:10.126732,EXC006,OP1005,T279,1730.33,0.85,0,0.0,2.32,5,unnecessary,buckled,False,0,40.000952,-104.999503,False
2026-06-06 12:00:10.126732,EXC006,OP1005,T279,1730.41,0.79,0,0.0,2.32,5,unnecessary,unbuckled,False,0,40.000981,-104.999475,False
2026-06-06 12:05:10.126732,EXC006,OP1005,T279,1730.5,0.83,0,0.0,2.32,5,unnecessary,unbuckled,False,0,40.000987,-104.999548,False
2026-06-06 12:10:10.126732,EXC006,OP1005,T279,1730.58,3.07,6,42.2,2.32,0,,unbuckled,True,0,40.000978,-104.999453,True
2026-06-06 12:15:10.126732,EXC006,OP1005,T279,1730.66,3.05,6,47.5,2.32,0,,buckled,True,0,40.000983,-104.999488,False
2026-06-06 12:20:10.126732,EXC006,OP1005,T279,1730.75,3.13,6,45.2,2.32,0,,buckled,True,0,40.00101,-104.9995,False
2026-06-06 12:25:10.126732,EXC006,OP1005,T279,1730.83,3.24,6,47.2,2.32,0,,buckled,True,0,40.001051,-104.999475,False
2026-06-06 12:30:10.126732,EXC006,OP1005,T279,1730.91,3.38,6,44.9,2.32,0,,buckled,True,0,40.000996,-104.999507,False
2026-06-06 12:35:10.126732,EXC006,OP1005,T279,1731.0,3.33,6,43.8,2.32,0,,buckled,True,0,40.001012,-104.999497,False
2026-06-06 12:51:21.881953,EXC006,OP1005,T280,1731.08,0.83,0,0.0,2.15,5,waiting_for_truck,buckled,False,0,40.001045,-104.999479,False
2026-06-06 12:56:21.881953,EXC006,OP1005,T280,1731.16,0.74,0,0.0,2.15,5,waiting_for_truck,unbuckled,False,0,40.001009,-104.99952,False
2026-06-06 13:01:21.881953,EXC006,OP1005,T280,1731.25,0.8,0,0.0,2.15,5,waiting_for_truck,unbuckled,False,0,40.000995,-104.999537,False
2026-06-06 13:06:21.881953,EXC006,OP1005,T280,1731.33,0.8,0,0.0,2.15,5,waiting_for_truck,unbuckled,False,0,40.000993,-104.999479,False
2026-06-06 13:11:21.881953,EXC006,OP1005,T280,1731.41,0.83,0,0.0,2.15,5,waiting_for_truck,unbuckled,False,0,40.001005,-104.99946,False
2026-06-06 13:16:21.881953,EXC006,OP1005,T280,1731.5,0.79,0,0.0,2.15,5,waiting_for_truck,unbuckled,False,0,40.000988,-104.999526,False
2026-06-06 13:21:21.881953,EXC006,OP1005,T280,1731.58,0.81,0,0.0,2.15,5,waiting_for_truck,unbuckled,False,0,40.00094,-104.999479,False
2026-06-06 13:26:21.881953,EXC006,OP1005,T280,1731.66,0.75,0,0.0,2.15,5,waiting_for_truck,unbuckled,False,0,40.000975,-104.999548,False
2026-06-06 13:31:21.881953,EXC006,OP1005,T280,1731.75,0.77,0,0.0,2.15,5,waiting_for_truck,unbuckled,False,0,40.001024,-104.999492,False
2026-06-06 13:36:21.881953,EXC006,OP1005,T280,1731.83,0.79,0,0.0,2.15,5,waiting_for_truck,unbuckled,False,0,40.000992,-104.999528,False
2026-06-06 13:41:21.881953,EXC006,OP1005,T280,1731.91,3.2,7,44.0,2.15,0,,buckled,True,0,40.000978,-104.999495,False
2026-06-06 13:46:21.881953,EXC006,OP1005,T280,1732.0,2.89,7,40.9,2.15,0,,buckled,True,0,40.001008,-104.999549,False
2026-06-06 13:51:21.881953,EXC006,OP1005,T280,1732.08,2.94,7,42.3,2.15,0,,buckled,True,0,40.000976,-104.999496,False
2026-06-06 13:56:21.881953,EXC006,OP1005,T280,1732.16,3.15,7,42.5,2.15,0,,buckled,True,0,40.00096,-104.99952,False
2026-06-06 14:01:21.881953,EXC006,OP1005,T280,1732.25,3.33,7,46.3,2.15,0,,buckled,True,0,40.001033,-104.999555,False
2026-06-06 14:20:35.839799,EXC006,OP1017,T281,1732.33,0.79,0,0.0,1.82,5,unnecessary,buckled,False,0,40.000999,-104.999536,False
2026-06-06 14:25:35.839799,EXC006,OP1017,T281,1732.41,0.83,0,0.0,1.82,5,unnecessary,buckled,False,0,40.000982,-104.999556,False
2026-06-06 14:30:35.839799,EXC006,OP1017,T281,1732.5,3.18,8,37.2,1.82,0,,buckled,True,0,40.001033,-104.999528,False
2026-06-06 14:35:35.839799,EXC006,OP1017,T281,1732.58,2.97,8,35.8,1.82,0,,buckled,True,0,40.000937,-104.999496,False
2026-06-06 14:40:35.839799,EXC006,OP1017,T281,1732.66,3.25,8,38.0,1.82,0,,buckled,True,0,40.001032,-104.999582,False
2026-06-06 14:45:35.839799,EXC006,OP1017,T281,1732.75,3.36,8,37.0,1.82,0,,buckled,True,0,40.000965,-104.999553,False
2026-06-06 14:50:35.839799,EXC006,OP1017,T281,1732.83,3.38,8,34.7,1.82,0,,buckled,True,0,40.001016,-104.999477,False
2026-06-06 14:55:35.839799,EXC006,OP1017,T281,1732.91,3.27,8,36.8,1.82,0,,buckled,True,0,40.001021,-104.999478,False
2026-06-06 15:00:35.839799,EXC006,OP1017,T281,1733.0,2.83,8,39.0,1.82,0,,buckled,True,0,40.001031,-104.999519,False
2026-06-06 15:05:35.839799,EXC006,OP1017,T281,1733.08,3.22,8,37.3,1.82,0,,buckled,True,0,40.001014,-104.999503,False
2026-06-06 15:18:17.425511,EXC006,OP1006,T282,1733.16,2.96,11,29.1,1.39,0,,buckled,True,0,40.001014,-104.999481,False
2026-06-06 15:23:17.425511,EXC006,OP1006,T282,1733.25,3.16,11,28.6,1.39,0,,buckled,True,0,40.001002,-104.99951,False
2026-06-06 15:28:17.425511,EXC006,OP1006,T282,1733.33,3.18,11,28.7,1.39,0,,buckled,True,1,40.000994,-104.999532,False
2026-06-06 15:33:17.425511,EXC006,OP1006,T282,1733.41,3.19,11,28.9,1.39,0,,buckled,True,0,40.000978,-104.999482,False
2026-06-06 15:38:17.425511,EXC006,OP1006,T282,1733.5,3.09,11,29.9,1.39,0,,buckled,True,0,40.00103,-104.999493,False
2026-06-06 15:43:17.425511,EXC006,OP1006,T282,1733.58,3.39,11,28.2,1.39,0,,buckled,True,1,40.000979,-104.9995,False
2026-06-06 15:48:17.425511,EXC006,OP1006,T282,1733.66,3.18,11,25.9,1.39,0,,buckled,True,0,40.001006,-104.999481,False
2026-06-06 15:53:17.425511,EXC006,OP1006,T282,1733.75,3.1,11,28.2,1.39,0,,buckled,True,1,40.000998,-104.999485,False
2026-06-06 15:58:17.425511,EXC006,OP1006,T282,1733.83,0.74,0,0.0,1.39,5,unnecessary,buckled,False,0,40.000993,-104.999455,False
2026-06-06 07:00:00.000000,EXC007,OP1014,T283,2718.56,3.14,10,28.4,1.44,0,,buckled,True,0,39.999261,-104.998817,False
2026-06-06 07:05:00.000000,EXC007,OP1014,T283,2718.64,0.71,0,0.0,1.44,5,waiting_for_truck,buckled,False,0,39.999189,-104.998772,False
2026-06-06 07:10:00.000000,EXC007,OP1014,T283,2718.72,0.83,0,0.0,1.44,5,waiting_for_truck,buckled,False,0,39.9992,-104.998767,False
2026-06-06 07:15:00.000000,EXC007,OP1014,T283,2718.81,0.74,0,0.0,1.44,5,waiting_for_truck,buckled,False,0,39.999203,-104.998786,False
2026-06-06 07:20:00.000000,EXC007,OP1014,T283,2718.89,0.78,0,0.0,1.44,5,waiting_for_truck,buckled,False,0,39.999218,-104.998843,False
2026-06-06 07:25:00.000000,EXC007,OP1014,T283,2718.97,3.03,10,28.1,1.44,0,,buckled,True,0,39.999212,-104.998815,False
2026-06-06 07:30:00.000000,EXC007,OP1014,T283,2719.06,2.77,10,28.5,1.44,0,,buckled,True,1,39.999224,-104.998865,False
2026-06-06 07:48:48.255125,EXC007,OP1004,T284,2719.14,2.73,9,35.1,1.69,0,,buckled,True,0,39.999254,-104.998806,False
2026-06-06 07:53:48.255125,EXC007,OP1004,T284,2719.22,2.91,9,35.2,1.69,0,,buckled,True,0,39.999214,-104.998791,False
2026-06-06 07:58:48.255125,EXC007,OP1004,T284,2719.31,3.1,9,35.5,1.69,0,,buckled,True,0,39.999184,-104.998828,False
2026-06-06 08:03:48.255125,EXC007,OP1004,T284,2719.39,2.7,9,33.2,1.69,0,,buckled,True,0,39.999213,-104.99881,False
2026-06-06 08:08:48.255125,EXC007,OP1004,T284,2719.47,3.05,9,35.1,1.69,0,,buckled,True,0,39.999196,-104.998749,False
2026-06-06 08:13:48.255125,EXC007,OP1004,T284,2719.56,3.19,9,33.0,1.69,0,,buckled,True,0,39.999224,-104.998794,False
2026-06-06 08:18:48.255125,EXC007,OP1004,T284,2719.64,2.91,9,35.2,1.69,0,,buckled,True,0,39.999235,-104.998754,False
2026-06-06 08:23:48.255125,EXC007,OP1004,T284,2719.72,3.4,9,36.7,1.69,0,,buckled,True,1,39.999194,-104.998855,False
2026-06-06 08:28:48.255125,EXC007,OP1004,T284,2719.81,0.79,0,0.0,1.69,5,unnecessary,buckled,False,0,39.999201,-104.998857,False
2026-06-06 08:33:48.255125,EXC007,OP1004,T284,2719.89,3.04,9,34.8,1.69,0,,buckled,True,0,39.999205,-104.998787,False
2026-06-06 08:38:48.255125,EXC007,OP1004,T284,2719.97,3.25,9,36.6,1.69,0,,buckled,True,0,39.999206,-104.998794,False
2026-06-06 08:58:25.957316,EXC007,OP1019,T285,2720.06,2.73,11,26.6,1.33,0,,buckled,True,0,39.99925,-104.998789,False
2026-06-06 09:03:25.957316,EXC007,OP1019,T285,2720.14,0.69,0,0.0,1.33,5,unnecessary,buckled,False,0,39.999218,-104.998779,False
2026-06-06 09:08:25.957316,EXC007,OP1019,T285,2720.22,3.05,11,27.5,1.33,0,,buckled,True,0,39.999232,-104.99877,False
2026-06-06 09:13:25.957316,EXC007,OP1019,T285,2720.31,2.83,11,24.8,1.33,0,,buckled,True,0,39.999228,-104.998838,False
2026-06-06 09:18:25.957316,EXC007,OP1019,T285,2720.39,2.84,11,27.0,1.33,0,,buckled,True,0,39.99919,-104.998801,False
2026-06-06 09:23:25.957316,EXC007,OP1019,T285,2720.47,3.07,11,28.2,1.33,0,,buckled,True,0,39.999186,-104.998834,False
2026-06-06 09:28:25.957316,EXC007,OP1019,T285,2720.56,3.14,11,28.9,1.33,0,,buckled,True,0,39.999226,-104.998825,False
2026-06-06 09:33:25.957316,EXC007,OP1019,T285,2720.64,3.08,11,25.1,1.33,0,,buckled,True,0,39.999197,-104.998782,False
2026-06-06 09:38:25.957316,EXC007,OP1019,T285,2720.72,3.35,11,26.2,1.33,0,,buckled,True,0,39.999194,-104.998791,False
2026-06-06 09:53:03.713631,EXC007,OP1001,T286,2720.81,0.78,0,0.0,1.37,5,unnecessary,buckled,False,0,39.999168,-104.998801,False
2026-06-06 09:58:03.713631,EXC007,OP1001,T286,2720.89,3.06,11,26.5,1.37,0,,buckled,True,0,39.999212,-104.998807,False
2026-06-06 10:03:03.713631,EXC007,OP1001,T286,2720.97,2.99,11,26.1,1.37,0,,buckled,True,0,39.999228,-104.998794,False
2026-06-06 10:08:03.713631,EXC007,OP1001,T286,2721.06,3.04,11,27.7,1.37,0,,buckled,True,0,39.999215,-104.998792,False
2026-06-06 10:13:03.713631,EXC007,OP1001,T286,2721.14,3.18,11,27.1,1.37,0,,buckled,True,0,39.999185,-104.998847,False
2026-06-06 10:18:03.713631,EXC007,OP1001,T286,2721.22,3.13,11,27.8,1.37,0,,buckled,True,0,39.999231,-104.998822,False
2026-06-06 10:37:40.177433,EXC007,OP1009,T287,2721.31,2.94,8,34.9,1.82,0,,buckled,True,0,39.999229,-104.99886,False
2026-06-06 10:42:40.177433,EXC007,OP1009,T287,2721.39,0.69,0,0.0,1.82,5,unnecessary,buckled,False,0,39.999184,-104.998767,False
2026-06-06 10:47:40.177433,EXC007,OP1009,T287,2721.47,0.76,0,0.0,1.82,5,unnecessary,buckled,False,0,39.999163,-104.998815,False
2026-06-06 10:52:40.177433,EXC007,OP1009,T287,2721.56,3.09,8,35.2,1.82,0,,buckled,True,0,39.999187,-104.998788,False
2026-06-06 10:57:40.177433,EXC007,OP1009,T287,2721.64,3.05,8,34.8,1.82,0,,buckled,True,0,39.999188,-104.99883,False
2026-06-06 11:02:40.177433,EXC007,OP1009,T287,2721.72,2.97,8,37.5,1.82,0,,buckled,True,0,39.999147,-104.998769,False
2026-06-06 11:07:40.177433,EXC007,OP1009,T287,2721.81,3.15,8,33.9,1.82,0,,buckled,True,0,39.999176,-104.99878,False
2026-06-06 11:12:40.177433,EXC007,OP1009,T287,2721.89,3.02,8,36.2,1.82,0,,buckled,True,0,39.999156,-104.998758,False
2026-06-06 11:17:40.177433,EXC007,OP1009,T287,2721.97,3.18,8,35.0,1.82,0,,buckled,True,0,39.999229,-104.998798,False
