timestamp,worker_id,lat,lon
2026-06-07 10:45:50.087353,W005,39.998957,-104.998674
2026-06-07 07:00:00.000000,W005,40.000407,-105.000856
2026-06-07 07:10:00.000000,W006,40.000243,-105.000688
2026-06-07 07:20:00.000000,W001,39.999881,-105.000485
2026-06-07 07:30:00.000000,W002,40.000419,-105.00097
2026-06-07 07:40:00.000000,W003,39.999738,-105.000931
2026-06-07 08:07:56.210266,W006,40.000432,-105.001329
2026-06-07 08:17:56.210266,W001,40.000958,-105.000768
2026-06-07 08:27:56.210266,W002,40.000611,-105.00093
2026-06-07 08:37:56.210266,W003,40.000926,-105.00079
2026-06-07 08:47:56.210266,W004,40.0002,-105.001233
2026-06-07 09:07:27.525881,W001,40.000631,-105.000554
2026-06-07 09:17:27.525881,W002,40.000292,-105.001732
2026-06-07 09:27:27.525881,W003,40.000495,-105.000992
2026-06-07 09:37:27.525881,W004,40.000592,-105.000886
2026-06-07 10:02:17.301687,W002,40.001173,-105.000589
2026-06-07 10:12:17.301687,W003,40.000667,-105.000606
2026-06-07 10:22:17.301687,W004,40.000499,-105.000997
2026-06-07 10:32:17.301687,W005,40.000526,-105.001484
2026-06-07 10:42:17.301687,W006,40.000102,-105.000189
2026-06-07 10:52:17.301687,W001,40.001123,-105.000491
2026-06-07 07:00:00.000000,W003,39.999992,-104.999405
2026-06-07 07:10:00.000000,W004,39.999753,-105.000561
2026-06-07 07:20:00.000000,W005,39.999548,-105.001076
2026-06-07 07:47:26.884331,W004,40.000302,-104.999829
2026-06-07 07:57:26.884331,W005,39.999399,-105.000248
2026-06-07 08:07:26.884331,W006,40.000705,-104.999908
2026-06-07 08:17:26.884331,W001,40.000379,-105.000019
2026-06-07 08:49:52.200881,W005,39.999832,-105.000089
2026-06-07 08:59:52.200881,W006,40.000049,-105.000326
2026-06-07 09:09:52.200881,W001,40.000381,-105.000191
2026-06-07 09:19:52.200881,W002,40.000201,-104.999705
2026-06-07 09:47:05.935983,W006,39.999956,-105.000084
2026-06-07 09:57:05.935983,W001,40.00002,-105.000382
2026-06-07 10:07:05.935983,W002,39.999932,-105.00036
2026-06-07 10:17:05.935983,W003,40.000275,-105.000017
2026-06-07 10:27:05.935983,W004,39.999914,-104.999719
2026-06-07 10:37:05.935983,W005,39.999515,-104.999834
2026-06-07 10:47:05.935983,W006,40.000468,-104.999729
2026-06-07 11:11:57.544407,W001,40.00036,-104.999851
2026-06-07 11:21:57.544407,W002,40.000224,-104.999879
2026-06-07 11:31:57.544407,W003,39.999606,-104.999872
2026-06-07 11:58:37.860466,W002,39.999754,-105.000902
2026-06-07 12:08:37.860466,W003,39.999244,-105.000617
2026-06-07 12:18:37.860466,W004,40.000551,-104.999719
2026-06-07 12:28:37.860466,W005,40.00001,-105.000411
2026-06-07 12:56:22.255704,W003,39.999874,-104.999775
2026-06-07 13:06:22.255704,W004,40.000565,-104.999964
2026-06-07 13:16:22.255704,W005,39.999723,-105.000502
2026-06-07 13:26:22.255704,W006,40.000631,-105.000095
2026-06-07 13:36:22.255704,W001,40.000589,-105.000546
2026-06-07 13:55:25.251971,W004,40.000183,-105.000001
2026-06-07 14:05:25.251971,W005,40.000323,-105.000023
2026-06-07 14:15:25.251971,W006,40.000226,-105.000194
2026-06-07 14:25:25.251971,W001,39.999581,-104.999706
2026-06-07 14:35:25.251971,W002,40.000005,-105.000204
2026-06-07 14:45:25.251971,W003,39.99993,-105.000177
2026-06-07 07:00:00.000000,W005,40.001151,-105.000576
2026-06-07 07:10:00.000000,W006,40.000792,-105.000341
2026-06-07 07:20:00.000000,W001,40.001282,-104.999671
2026-06-07 07:30:00.000000,W002,40.000784,-104.999798
2026-06-07 07:40:00.000000,W003,40.000977,-105.000129
2026-06-07 07:50:00.000000,W004,40.000993,-104.999551
2026-06-07 08:22:27.955810,W006,40.000546,-104.999623
2026-06-07 08:32:27.955810,W001,39.999997,-105.000112
2026-06-07 08:42:27.955810,W002,40.000833,-104.99978
2026-06-07 09:10:55.091514,W001,40.000518,-104.999532
2026-06-07 09:20:55.091514,W002,40.000814,-104.999115
2026-06-07 09:30:55.091514,W003,40.000812,-104.998831
2026-06-07 09:40:55.091514,W004,40.000497,-105.000113
2026-06-07 10:11:01.244706,W002,40.000851,-104.999634
2026-06-07 10:21:01.244706,W003,40.000763,-104.999667
2026-06-07 10:31:01.244706,W004,40.000999,-104.999476
2026-06-07 10:41:01.244706,W005,40.001019,-104.999805
2026-06-07 10:51:01.244706,W006,40.000412,-104.998912
2026-06-07 11:01:01.244706,W001,40.00167,-104.999769
2026-06-07 07:00:00.000000,W003,39.999015,-104.999206
2026-06-07 07:10:00.000000,W004,39.999136,-104.998423
2026-06-07 07:20:00.000000,W005,39.999192,-104.997572
2026-06-07 07:30:00.000000,W006,39.99963,-104.99846
2026-06-07 07:40:00.000000,W001,39.999312,-104.999339
2026-06-07 07:50:00.000000,W002,39.9984,-104.999117
2026-06-07 08:15:04.330829,W004,39.999771,-104.998319
2026-06-07 08:25:04.330829,W005,40.000518,-104.998551
2026-06-07 08:35:04.330829,W006,39.998717,-104.99924
2026-06-07 08:45:04.330829,W001,39.999615,-104.998254
2026-06-07 08:55:04.330829,W002,39.998699,-104.998717
2026-06-07 09:16:50.960984,W005,39.998943,-104.999555
2026-06-07 09:26:50.960984,W006,39.999278,-104.999256
2026-06-07 09:36:50.960984,W001,39.998785,-104.997867
2026-06-07 09:46:50.960984,W002,39.999376,-104.998383
2026-06-07 09:56:50.960984,W003,39.99907,-104.998487
2026-06-07 10:06:50.960984,W004,39.99905,-104.998516
2026-06-07 10:32:13.801134,W006,39.99914,-104.999456
2026-06-07 10:42:13.801134,W001,39.998874,-104.998941
2026-06-07 10:52:13.801134,W002,39.999391,-104.999191
2026-06-07 11:02:13.801134,W003,39.998827,-104.998473
2026-06-07 11:12:13.801134,W004,39.999536,-104.998895
2026-06-07 11:39:53.196076,W001,39.998475,-104.99865
2026-06-07 11:49:53.196076,W002,39.999359,-104.999211
2026-06-07 11:59:53.196076,W003,39.998338,-104.999357
2026-06-07 12:09:53.196076,W004,39.999541,-104.998931
2026-06-07 12:19:53.196076,W005,39.998605,-104.998259
2026-06-07 07:00:00.000000,W002,40.00048,-105.000976
2026-06-07 07:10:00.000000,W003,40.000914,-105.00078
2026-06-07 07:20:00.000000,W004,40.000615,-105.00143
2026-06-07 07:45:12.579602,W003,40.000269,-105.000646
2026-06-07 07:55:12.579602,W004,40.000424,-105.001016
2026-06-07 08:05:12.579602,W005,39.999926,-105.000386
2026-06-07 08:15:12.579602,W006,40.000505,-105.001354
2026-06-07 08:34:56.770281,W004,39.999772,-105.000272
2026-06-07 08:44:56.770281,W005,39.999601,-105.000798
2026-06-07 08:54:56.770281,W006,40.001258,-105.000245
2026-06-07 09:04:56.770281,W001,40.000531,-105.001146
2026-06-07 09:14:56.770281,W002,40.000374,-105.000939
2026-06-07 09:24:56.770281,W003,40.000138,-105.001165
2026-06-07 09:55:18.232863,W005,40.000084,-105.000672
2026-06-07 10:05:18.232863,W006,40.000684,-105.001256
2026-06-07 10:15:18.232863,W001,39.999609,-105.000542
2026-06-07 10:40:17.841884,W006,40.000232,-105.00114
2026-06-07 10:50:17.841884,W001,40.000341,-105.001481
2026-06-07 11:00:17.841884,W002,40.000325,-105.000598
2026-06-07 11:10:17.841884,W003,40.000233,-105.000637
2026-06-07 11:43:36.647643,W001,40.000525,-105.000514
2026-06-07 11:53:36.647643,W002,40.001253,-105.001061
2026-06-07 12:03:36.647643,W003,40.000499,-105.001017
2026-06-07 12:13:36.647643,W004,40.000647,-105.001012
2026-06-07 12:23:36.647643,W005,39.999945,-105.000559
2026-06-07 12:41:07.820267,W002,39.999781,-105.001236
2026-06-07 12:51:07.820267,W003,40.000639,-105.001778
2026-06-07 13:01:07.820267,W004,40.000092,-105.001023
2026-06-07 13:11:07.820267,W005,40.001349,-105.001212
2026-06-08 07:00:00.000000,W003,40.000288,-105.000059
2026-06-08 07:10:00.000000,W004,39.999675,-104.999791
2026-06-08 07:20:00.000000,W005,39.999727,-105.000234
2026-06-08 07:49:11.914386,W004,39.999413,-104.999624
2026-06-08 07:59:11.914386,W005,40.000054,-104.999704
2026-06-08 08:09:11.914386,W006,39.999972,-105.000051
2026-06-08 08:19:11.914386,W001,39.999643,-105.000244
2026-06-08 08:29:11.914386,W002,39.999728,-105.000232
2026-06-08 08:39:11.914386,W003,39.999465,-104.999416
2026-06-08 09:06:11.616160,W005,40.00022,-104.999578
2026-06-08 09:16:11.616160,W006,40.000607,-104.999862
2026-06-08 09:44:45.057067,W006,39.999355,-105.000035
2026-06-08 09:54:45.057067,W001,40.000102,-104.999456
2026-06-08 10:04:45.057067,W002,40.000093,-104.999863
2026-06-08 10:14:45.057067,W003,39.999604,-104.999591
2026-06-08 10:24:45.057067,W004,39.999775,-105.00015
2026-06-08 10:52:35.543151,W001,39.999188,-105.000037
2026-06-08 11:02:35.543151,W002,40.000453,-105.000199
2026-06-08 11:12:35.543151,W003,40.000271,-105.000387
2026-06-08 11:22:35.543151,W004,40.000108,-104.99971
2026-06-08 11:32:35.543151,W005,40.000079,-104.999853
2026-06-08 11:42:35.543151,W006,39.999777,-104.999942
2026-06-08 12:14:43.839926,W002,40.000134,-104.999727
2026-06-08 12:24:43.839926,W003,39.999886,-105.000042
2026-06-08 12:34:43.839926,W004,40.000208,-104.999385
2026-06-08 12:44:43.839926,W005,39.999813,-104.999885
2026-06-08 12:54:43.839926,W006,39.999989,-104.999174
2026-06-08 13:04:43.839926,W001,39.999798,-104.999869
2026-06-08 13:14:43.839926,W002,39.999675,-104.999709
2026-06-08 13:24:43.839926,W003,39.999806,-104.999636
2026-06-08 07:00:00.000000,W003,40.001598,-104.999504
2026-06-08 07:10:00.000000,W004,40.001014,-104.999514
2026-06-08 07:20:00.000000,W005,40.00083,-104.999182
2026-06-08 07:30:00.000000,W006,40.000991,-104.999342
2026-06-08 07:52:42.325116,W004,40.001331,-104.999158
2026-06-08 08:02:42.325116,W005,40.001181,-104.999391
2026-06-08 08:12:42.325116,W006,40.001299,-104.999759
2026-06-08 08:22:42.325116,W001,40.001395,-104.999844
2026-06-08 08:32:42.325116,W002,40.000933,-104.999085
2026-06-08 08:42:42.325116,W003,40.001373,-104.999411
2026-06-08 08:52:42.325116,W004,40.000667,-104.999297
2026-06-08 09:02:42.325116,W005,40.000604,-104.999752
2026-06-08 09:24:49.667457,W005,40.00143,-104.999553
2026-06-08 09:34:49.667457,W006,40.00031,-105.000132
2026-06-08 09:44:49.667457,W001,40.001556,-104.99947
2026-06-08 09:54:49.667457,W002,40.001298,-105.000218
2026-06-08 10:04:49.667457,W003,40.001441,-104.999099
2026-06-08 10:36:16.412293,W006,40.001158,-104.999917
2026-06-08 10:46:16.412293,W001,40.000976,-104.999996
2026-06-08 10:56:16.412293,W002,39.999886,-104.998822
2026-06-08 11:06:16.412293,W003,40.001413,-105.000092
2026-06-08 11:16:16.412293,W004,40.000994,-104.999428
2026-06-08 11:26:16.412293,W005,40.000764,-104.99887
2026-06-08 11:50:39.583812,W001,40.001758,-104.999726
2026-06-08 12:00:39.583812,W002,40.001623,-105.000167
2026-06-08 12:10:39.583812,W003,40.001388,-104.999651
2026-06-08 12:20:39.583812,W004,40.00155,-104.999028
2026-06-08 12:42:34.410985,W002,40.000762,-104.999796
2026-06-08 12:52:34.410985,W003,40.001014,-104.999883
2026-06-08 13:02:34.410985,W004,40.000973,-104.999037
2026-06-08 07:00:00.000000,W003,39.998624,-104.999268
2026-06-08 07:10:00.000000,W004,39.999201,-104.998639
2026-06-08 07:20:00.000000,W005,39.999371,-104.998816
2026-06-08 07:30:00.000000,W006,39.999094,-104.998764
2026-06-08 07:47:32.026007,W004,39.999329,-104.999534
2026-06-08 07:57:32.026007,W005,39.998782,-104.998083
2026-06-08 08:07:32.026007,W006,39.99926,-104.99851
2026-06-08 08:17:32.026007,W001,39.999168,-104.998615
2026-06-08 08:27:32.026007,W002,39.998729,-104.998908
2026-06-08 08:52:32.774496,W005,39.999156,-104.998676
2026-06-08 09:02:32.774496,W006,39.998992,-104.998522
2026-06-08 09:12:32.774496,W001,39.998714,-104.998801
2026-06-08 09:22:32.774496,W002,39.999251,-104.998052
2026-06-08 09:32:32.774496,W003,39.999072,-104.99876
2026-06-08 09:52:13.871358,W006,39.99936,-104.997963
2026-06-08 10:02:13.871358,W001,39.999421,-104.999064
2026-06-08 10:12:13.871358,W002,39.999088,-104.99863
2026-06-08 10:22:13.871358,W003,39.999165,-104.998783
2026-06-08 10:32:13.871358,W004,39.999395,-104.998587
2026-06-08 10:42:13.871358,W005,39.999603,-104.998579
2026-06-08 11:10:53.195622,W001,39.999036,-104.998326
2026-06-08 11:20:53.195622,W002,39.999169,-104.999336
2026-06-08 11:30:53.195622,W003,39.999049,-104.998452
2026-06-08 11:54:05.842074,W002,39.999164,-104.998733
2026-06-08 12:04:05.842074,W003,39.998678,-104.999539
2026-06-08 12:38:08.055648,W003,39.998731,-104.998547
2026-06-08 12:48:08.055648,W004,39.999141,-104.998371
2026-06-08 12:58:08.055648,W005,39.998682,-104.998353
2026-06-08 13:08:08.055648,W006,39.99887,-104.999152
2026-06-08 13:18:08.055648,W001,39.999557,-104.998499
2026-06-08 13:28:08.055648,W002,39.99907,-104.998872
2026-06-08 13:38:08.055648,W003,39.999861,-104.998721
2026-06-08 07:00:00.000000,W004,40.000847,-105.001117
2026-06-08 07:10:00.000000,W005,40.000325,-105.001002
2026-06-08 07:20:00.000000,W006,40.000203,-105.000953
2026-06-08 07:30:00.000000,W001,40.001296,-105.001173
2026-06-08 07:40:00.000000,W002,40.001145,-105.001056
2026-06-08 07:50:00.000000,W003,39.999818,-105.000591
2026-06-08 08:09:31.635930,W005,40.000263,-105.001046
2026-06-08 08:19:31.635930,W006,40.000847,-105.00078
2026-06-08 08:29:31.635930,W001,40.000488,-105.0013
2026-06-08 08:39:31.635930,W002,40.000883,-105.000417
2026-06-08 08:49:31.635930,W003,40.000838,-105.000857
2026-06-08 09:13:35.981324,W006,40.000393,-105.00138
2026-06-08 09:23:35.981324,W001,40.000057,-105.001173
2026-06-08 09:33:35.981324,W002,40.000107,-105.000765
2026-06-08 09:55:01.836279,W001,40.00055,-105.00158
2026-06-08 10:05:01.836279,W002,40.00015,-105.001111
2026-06-08 10:15:01.836279,W003,40.000415,-105.001082
2026-06-08 10:25:01.836279,W004,40.000264,-105.00163
2026-06-08 10:35:01.836279,W005,40.000045,-105.001223
2026-06-08 10:45:01.836279,W006,40.000122,-105.000676
2026-06-08 10:55:01.836279,W001,40.000411,-105.001004
2026-06-08 11:05:01.836279,W002,40.000992,-105.000222
2026-06-08 11:36:10.139775,W002,39.999629,-105.000895
2026-06-08 11:46:10.139775,W003,40.000436,-105.001613
2026-06-08 11:56:10.139775,W004,40.000889,-105.001346
2026-06-08 12:06:10.139775,W005,39.999902,-105.000831
2026-06-08 12:16:10.139775,W006,40.000996,-105.000716
2026-06-08 12:40:06.329156,W003,40.000514,-105.001083
2026-06-08 12:50:06.329156,W004,40.000475,-105.001208
2026-06-08 13:15:17.398638,W004,40.000052,-105.001114
2026-06-08 13:25:17.398638,W005,39.999368,-105.001433
2026-06-08 13:35:17.398638,W006,40.000474,-105.001253
2026-06-08 13:45:17.398638,W001,40.000114,-105.000998
2026-06-08 13:55:17.398638,W002,40.000653,-105.001246
2026-06-08 14:19:49.075455,W005,40.000886,-105.000351
2026-06-08 14:29:49.075455,W006,40.001015,-105.000298
2026-06-08 14:39:49.075455,W001,40.000874,-105.000918
2026-06-08 14:49:49.075455,W002,40.001282,-105.001496
2026-06-08 14:59:49.075455,W003,40.000004,-105.001218
2026-06-08 15:09:49.075455,W004,39.999492,-105.001159
2026-06-08 15:19:49.075455,W005,40.00055,-105.000713
2026-06-08 15:29:49.075455,W006,39.999766,-105.000666
2026-06-08 07:00:00.000000,W006,40.000263,-105.000084
2026-06-08 07:10:00.000000,W001,40.00027,-104.999867
2026-06-08 07:20:00.000000,W002,40.000275,-105.000673
2026-06-08 07:30:00.000000,W003,40.000516,-104.999964
2026-06-08 07:40:00.000000,W004,40.000597,-105.000106
2026-06-08 08:07:56.004265,W001,40.000689,-105.000006
2026-06-08 08:17:56.004265,W002,40.000028,-104.999684
2026-06-08 08:27:56.004265,W003,40.000367,-105.000046
2026-06-08 08:37:56.004265,W004,39.999601,-104.999903
2026-06-08 09:03:57.953387,W002,39.999995,-104.999686
2026-06-08 09:13:57.953387,W003,40.000579,-104.999529
2026-06-08 09:23:57.953387,W004,40.00004,-105.000132
2026-06-08 09:33:57.953387,W005,39.999582,-105.000565
2026-06-08 09:43:57.953387,W006,40.000857,-105.000019
2026-06-08 09:53:57.953387,W001,39.999079,-104.999488
2026-06-08 10:03:57.953387,W002,40.000319,-104.999372
2026-06-08 10:36:42.912405,W003,40.000257,-104.999774
2026-06-08 10:46:42.912405,W004,39.999767,-104.999829
2026-06-08 10:56:42.912405,W005,39.999862,-105.000438
2026-06-08 11:06:42.912405,W006,39.999752,-105.000509
2026-06-08 11:16:42.912405,W001,39.999457,-105.000384
2026-06-08 11:26:42.912405,W002,40.000677,-105.000247
2026-06-08 11:51:44.932844,W004,40.000138,-105.000497
2026-06-08 12:01:44.932844,W005,39.999969,-104.999367
2026-06-08 12:11:44.932844,W006,39.999815,-104.99997
2026-06-08 12:35:05.591910,W005,40.000284,-105.000316
2026-06-08 12:45:05.591910,W006,40.000039,-105.000129
2026-06-08 12:55:05.591910,W001,39.999893,-104.999952
2026-06-08 13:05:05.591910,W002,39.999967,-105.000217
2026-06-08 13:15:05.591910,W003,40.000186,-105.000207
2026-06-08 13:25:05.591910,W004,39.999942,-105.000508
2026-06-08 07:00:00.000000,W006,40.001563,-104.998634
2026-06-08 07:10:00.000000,W001,40.001725,-104.999415
2026-06-08 07:20:00.000000,W002,40.001362,-104.999467
2026-06-08 07:30:00.000000,W003,40.001047,-104.999512
2026-06-08 07:40:00.000000,W004,40.000862,-104.999001
2026-06-08 08:08:41.087276,W001,40.000458,-104.999576
2026-06-08 08:18:41.087276,W002,40.000686,-105.000016
2026-06-08 08:28:41.087276,W003,40.001058,-104.999076
2026-06-08 08:38:41.087276,W004,40.001159,-104.999724
2026-06-08 09:07:51.053757,W002,40.001277,-104.999588
2026-06-08 09:17:51.053757,W003,40.000613,-105.000088
2026-06-08 09:27:51.053757,W004,40.000871,-104.999672
2026-06-08 09:52:52.711482,W003,40.001605,-104.999
2026-06-08 10:02:52.711482,W004,40.000493,-105.000042
2026-06-08 10:12:52.711482,W005,40.001252,-104.999213
2026-06-08 10:22:52.711482,W006,40.000838,-104.998965
2026-06-08 10:32:52.711482,W001,40.001014,-104.999626
2026-06-08 11:01:46.493658,W004,40.001702,-104.999497
2026-06-08 11:11:46.493658,W005,40.000927,-104.999861
2026-06-08 11:21:46.493658,W006,40.000577,-104.999232
2026-06-08 11:31:46.493658,W001,40.001212,-104.999562
2026-06-08 11:52:17.555648,W005,40.001062,-104.999153
2026-06-08 12:02:17.555648,W006,40.000885,-104.999678
2026-06-08 12:12:17.555648,W001,40.000859,-104.999189
2026-06-08 12:22:17.555648,W002,40.000962,-104.999431
2026-06-08 12:51:57.989475,W006,40.000997,-104.999487
2026-06-08 13:01:57.989475,W001,40.001161,-104.999004
2026-06-08 13:11:57.989475,W002,40.000887,-104.999575
2026-06-08 13:21:57.989475,W003,40.000922,-104.999617
2026-06-08 07:00:00.000000,W001,39.998909,-104.998894
2026-06-08 07:10:00.000000,W002,39.999069,-104.99901
2026-06-08 07:20:00.000000,W003,39.999307,-104.999017
2026-06-08 07:30:00.000000,W004,39.999404,-104.998544
2026-06-08 07:40:00.000000,W005,39.998835,-104.999483
2026-06-08 08:13:51.016082,W002,39.999328,-104.998986
2026-06-08 08:23:51.016082,W003,39.999569,-104.998517
2026-06-08 08:33:51.016082,W004,39.999276,-104.998728
2026-06-08 08:59:23.006909,W003,39.999307,-104.999923
2026-06-08 09:09:23.006909,W004,39.99911,-104.998594
2026-06-08 09:19:23.006909,W005,39.999562,-104.998939
2026-06-08 09:29:23.006909,W006,39.999026,-104.998595
2026-06-08 09:53:48.275597,W004,39.999304,-104.998864
2026-06-08 10:03:48.275597,W005,39.999341,-104.998469
2026-06-08 10:13:48.275597,W006,39.999459,-104.998858
2026-06-08 10:23:48.275597,W001,39.998963,-104.998836
2026-06-08 10:33:48.275597,W002,39.998974,-104.999117
2026-06-08 11:01:21.161832,W005,39.999539,-104.998869
2026-06-08 11:11:21.161832,W006,39.99929,-104.999722
2026-06-08 11:21:21.161832,W001,39.998546,-104.998724
2026-06-08 11:31:21.161832,W002,39.999863,-104.998729
2026-06-08 11:41:21.161832,W003,39.999234,-104.998269
2026-06-08 11:51:21.161832,W004,39.998509,-104.99862
2026-06-08 07:00:00.000000,W006,40.001221,-105.000802
2026-06-08 07:10:00.000000,W001,40.000247,-105.000375
2026-06-08 07:20:00.000000,W002,40.000233,-105.00059
2026-06-08 07:30:00.000000,W003,39.999988,-105.000514
2026-06-08 07:40:00.000000,W004,40.000563,-105.000932
2026-06-08 08:08:58.288125,W001,40.000499,-105.001013
2026-06-08 08:18:58.288125,W002,40.000456,-105.000818
2026-06-08 08:28:58.288125,W003,40.000511,-105.00082
2026-06-08 08:52:26.173008,W002,40.000746,-105.001025
2026-06-08 09:02:26.173008,W003,40.001347,-105.000598
2026-06-08 09:12:26.173008,W004,40.000587,-105.001151
2026-06-08 09:22:26.173008,W005,40.000419,-105.00101
2026-06-08 09:55:42.959133,W003,40.000156,-105.001577
2026-06-08 10:05:42.959133,W004,40.001225,-105.000666
2026-06-08 10:15:42.959133,W005,40.000244,-105.001118
2026-06-08 10:25:42.959133,W006,40.000679,-105.00076
2026-06-08 10:35:42.959133,W001,40.000147,-105.000727
2026-06-08 10:45:42.959133,W002,40.001013,-105.001176
2026-06-08 10:55:42.959133,W003,40.000853,-105.000989
2026-06-08 11:17:19.957824,W004,40.000439,-105.001567
2026-06-08 11:27:19.957824,W005,40.000797,-105.00065
2026-06-08 11:37:19.957824,W006,40.000648,-105.00084
2026-06-08 12:02:57.166811,W005,40.000632,-105.001214
2026-06-08 12:12:57.166811,W006,40.000608,-105.001184
2026-06-08 12:22:57.166811,W001,39.999989,-105.001371
2026-06-08 12:32:57.166811,W002,40.000516,-105.001141
2026-06-08 12:42:57.166811,W003,40.001161,-105.000465
2026-06-08 12:52:57.166811,W004,40.000233,-105.000893
2026-06-08 13:02:57.166811,W005,40.001173,-105.000795
2026-06-09 07:00:00.000000,W006,39.99934,-104.999774
2026-06-09 07:10:00.000000,W001,40.0007,-104.999407
2026-06-09 07:20:00.000000,W002,39.999702,-105.0004
2026-06-09 07:53:24.332725,W001,39.999731,-105.000199
2026-06-09 08:03:24.332725,W002,40.000937,-104.999803
2026-06-09 08:13:24.332725,W003,40.000186,-105.000254
2026-06-09 08:23:24.332725,W004,40.000074,-104.99879
2026-06-09 08:45:27.444928,W002,40.000234,-104.999082
2026-06-09 08:55:27.444928,W003,39.999759,-104.999966
2026-06-09 09:05:27.444928,W004,40.000699,-104.999901
2026-06-09 09:15:27.444928,W005,40.000066,-104.999948
2026-06-09 09:25:27.444928,W006,40.000878,-105.000008
2026-06-09 09:49:15.433860,W003,40.000014,-104.999997
2026-06-09 09:59:15.433860,W004,39.999434,-105.000094
2026-06-09 10:09:15.433860,W005,40.000486,-104.999901
2026-06-09 10:19:15.433860,W006,40.000441,-104.999844
2026-06-09 10:29:15.433860,W001,39.9996,-104.999928
2026-06-09 10:39:15.433860,W002,40.000163,-105.000181
2026-06-09 10:49:15.433860,W003,40.000112,-105.000309
2026-06-09 10:59:15.433860,W004,40.000152,-105.000107
2026-06-09 11:22:40.503990,W004,40.000118,-105.000207
2026-06-09 11:32:40.503990,W005,39.999944,-105.000165
2026-06-09 11:42:40.503990,W006,39.999319,-104.999854
2026-06-09 11:52:40.503990,W001,40.000605,-105.000162
2026-06-09 12:17:33.076373,W005,40.000049,-105.000421
2026-06-09 12:27:33.076373,W006,39.999609,-105.000178
2026-06-09 12:53:20.725753,W006,40.00049,-104.999833
2026-06-09 13:03:20.725753,W001,39.999353,-104.99939
2026-06-09 13:13:20.725753,W002,40.000491,-104.999961
2026-06-09 13:23:20.725753,W003,40.000105,-105.000492
2026-06-09 13:33:20.725753,W004,39.999532,-104.999599
2026-06-09 07:00:00.000000,W001,40.000787,-104.999516
2026-06-09 07:10:00.000000,W002,40.000571,-104.999733
2026-06-09 07:20:00.000000,W003,40.001637,-104.999604
2026-06-09 07:30:00.000000,W004,40.001554,-104.999185
2026-06-09 07:40:00.000000,W005,40.000708,-104.999165
2026-06-09 07:50:00.000000,W006,40.001303,-104.999103
2026-06-09 08:15:43.449670,W002,40.00049,-104.999466
2026-06-09 08:25:43.449670,W003,40.001081,-104.999861
2026-06-09 08:35:43.449670,W004,40.00057,-104.999307
2026-06-09 08:45:43.449670,W005,40.001101,-104.999156
2026-06-09 09:12:34.940085,W003,40.001293,-104.999327
2026-06-09 09:22:34.940085,W004,40.001315,-104.999908
2026-06-09 09:32:34.940085,W005,40.00062,-104.999935
2026-06-09 09:42:34.940085,W006,40.000667,-104.999562
2026-06-09 09:52:34.940085,W001,40.00088,-104.998788
2026-06-09 10:14:11.756219,W004,40.001237,-104.999988
2026-06-09 10:24:11.756219,W005,40.00104,-104.999418
2026-06-09 10:34:11.756219,W006,40.001103,-104.999444
2026-06-09 10:44:11.756219,W001,40.000659,-104.999618
2026-06-09 10:54:11.756219,W002,40.000957,-104.998713
2026-06-09 11:23:21.752462,W005,40.000358,-104.999625
2026-06-09 11:33:21.752462,W006,40.000741,-105.00003
2026-06-09 11:43:21.752462,W001,40.001032,-104.998674
2026-06-09 11:53:21.752462,W002,40.000586,-104.999578
2026-06-09 12:03:21.752462,W003,40.000936,-104.999317
2026-06-09 12:13:21.752462,W004,40.000613,-104.999932
2026-06-09 12:39:33.291627,W006,39.999883,-104.999096
2026-06-09 12:49:33.291627,W001,40.001059,-104.998977
2026-06-09 12:59:33.291627,W002,40.001162,-104.999676
2026-06-09 13:20:19.554982,W001,40.000724,-104.99984
2026-06-09 13:30:19.554982,W002,40.00139,-104.999725
2026-06-09 13:40:19.554982,W003,40.000855,-104.99935
2026-06-09 13:50:19.554982,W004,40.000961,-104.999378
2026-06-09 14:00:19.554982,W005,40.000921,-104.999272
2026-06-09 14:17:31.124274,W002,40.000915,-104.999661
2026-06-09 14:27:31.124274,W003,40.000084,-104.999525
2026-06-09 14:37:31.124274,W004,40.000871,-104.999279
2026-06-09 07:00:00.000000,W003,39.999493,-104.998829
2026-06-09 07:10:00.000000,W004,39.998823,-104.998628
2026-06-09 07:20:00.000000,W005,39.998974,-104.998786
2026-06-09 07:30:00.000000,W006,39.999135,-104.998914
2026-06-09 07:40:00.000000,W001,39.999036,-104.999169
2026-06-09 08:08:32.356622,W004,39.998603,-104.998713
2026-06-09 08:18:32.356622,W005,39.998549,-104.999044
2026-06-09 08:28:32.356622,W006,39.999897,-104.999299
2026-06-09 08:38:32.356622,W001,39.999134,-104.998286
2026-06-09 08:48:32.356622,W002,39.998975,-104.999071
2026-06-09 08:58:32.356622,W003,39.999842,-104.998412
2026-06-09 09:08:32.356622,W004,39.998766,-104.99882
2026-06-09 09:31:05.411847,W005,39.999522,-104.999297
2026-06-09 09:41:05.411847,W006,39.998977,-104.998939
2026-06-09 09:51:05.411847,W001,39.998956,-104.998674
2026-06-09 10:01:05.411847,W002,39.999483,-104.999202
2026-06-09 10:11:05.411847,W003,39.998466,-104.998697
2026-06-09 10:21:05.411847,W004,39.998911,-104.999194
2026-06-09 10:51:23.700925,W006,40.000228,-104.998623
2026-06-09 11:01:23.700925,W001,39.999423,-104.998891
